"Plot Title: ground7_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10969476, SEN S/N: 10969476)","Intensity, Lux (LGR S/N: 10969476, SEN S/N: 10969476)","Coupler Attached (LGR S/N: 10969476)","Host Connected (LGR S/N: 10969476)","End Of File (LGR S/N: 10969476)"
1406,02/20/19 10:05:00 AM,11.722,23422.4,,,
1407,02/20/19 10:10:00 AM,12.304,22044.6,,,
1408,02/20/19 10:15:00 AM,12.594,14466.8,,,
1409,02/20/19 10:20:00 AM,12.401,15844.5,,,
1410,02/20/19 10:25:00 AM,12.110,22044.6,,,
1411,02/20/19 10:30:00 AM,12.787,22044.6,,,
1412,02/20/19 10:35:00 AM,12.980,20666.8,,,
1413,02/20/19 10:40:00 AM,12.690,13777.9,,,
1414,02/20/19 10:45:00 AM,12.401,23422.4,,,
1415,02/20/19 10:50:00 AM,12.883,18600.1,,,
1416,02/20/19 10:55:00 AM,12.401,15844.5,,,
1417,02/20/19 11:00:00 AM,12.401,23422.4,,,
1418,02/20/19 11:05:00 AM,12.883,26178.0,,,
1419,02/20/19 11:10:00 AM,13.750,28933.5,,,
1420,02/20/19 11:15:00 AM,14.804,35822.5,,,
1421,02/20/19 11:20:00 AM,16.141,37200.2,,,
1422,02/20/19 11:25:00 AM,17.284,44089.2,,,
1423,02/20/19 11:30:00 AM,18.140,39955.8,,,
1424,02/20/19 11:35:00 AM,18.236,34444.7,,,
1425,02/20/19 11:40:00 AM,17.475,27555.7,,,
1426,02/20/19 11:45:00 AM,16.713,24800.2,,,
1427,02/20/19 11:50:00 AM,16.237,24800.2,,,
1428,02/20/19 11:55:00 AM,15.855,24800.2,,,
1429,02/20/19 12:00:00 PM,15.282,15155.7,,,
1430,02/20/19 12:05:00 PM,14.804,22044.6,,,
1431,02/20/19 12:10:00 PM,14.996,30311.3,,,
1432,02/20/19 12:15:00 PM,15.664,24800.2,,,
1433,02/20/19 12:20:00 PM,15.760,27555.7,,,
1434,02/20/19 12:25:00 PM,16.046,22044.6,,,
1435,02/20/19 12:30:00 PM,15.569,23422.4,,,
1436,02/20/19 12:35:00 PM,15.378,15155.7,,,
1437,02/20/19 12:40:00 PM,14.613,30311.3,,,
1438,02/20/19 12:45:00 PM,15.187,23422.4,,,
1439,02/20/19 12:50:00 PM,14.996,16533.4,,,
1440,02/20/19 12:55:00 PM,14.421,12400.1,,,
1441,02/20/19 01:00:00 PM,13.365,9644.5,,,
1442,02/20/19 01:05:00 PM,12.594,12400.1,,,
1443,02/20/19 01:10:00 PM,12.690,23422.4,,,
1444,02/20/19 01:15:00 PM,13.654,33066.9,,,
1445,02/20/19 01:20:00 PM,14.421,28933.5,,,
1446,02/20/19 01:25:00 PM,15.378,33066.9,,,
1447,02/20/19 01:30:00 PM,15.664,26178.0,,,
1448,02/20/19 01:35:00 PM,15.282,26178.0,,,
1449,02/20/19 01:40:00 PM,15.855,44089.2,,,
1450,02/20/19 01:45:00 PM,16.523,37200.2,,,
1451,02/20/19 01:50:00 PM,16.046,20666.8,,,
1452,02/20/19 01:55:00 PM,15.664,31689.1,,,
1453,02/20/19 02:00:00 PM,15.378,17222.3,,,
1454,02/20/19 02:05:00 PM,14.421,19289.0,,,
1455,02/20/19 02:10:00 PM,14.900,39955.8,,,
1456,02/20/19 02:15:00 PM,15.760,37200.2,,,
1457,02/20/19 02:20:00 PM,16.046,28933.5,,,
1458,02/20/19 02:25:00 PM,16.141,30311.3,,,
1459,02/20/19 02:30:00 PM,15.855,24800.2,,,
1460,02/20/19 02:35:00 PM,15.855,34444.7,,,
1461,02/20/19 02:40:00 PM,16.237,23422.4,,,
1462,02/20/19 02:45:00 PM,15.091,11022.3,,,
1463,02/20/19 02:50:00 PM,13.942,15844.5,,,
1464,02/20/19 02:55:00 PM,13.846,22044.6,,,
1465,02/20/19 03:00:00 PM,13.654,12400.1,,,
1466,02/20/19 03:05:00 PM,12.401,7577.8,,,
1467,02/20/19 03:10:00 PM,11.819,13777.9,,,
1468,02/20/19 03:15:00 PM,12.787,33066.9,,,
1469,02/20/19 03:20:00 PM,13.942,28933.5,,,
1470,02/20/19 03:25:00 PM,14.421,26178.0,,,
1471,02/20/19 03:30:00 PM,14.421,23422.4,,,
1472,02/20/19 03:35:00 PM,14.038,22044.6,,,
1473,02/20/19 03:40:00 PM,13.654,18600.1,,,
1474,02/20/19 03:45:00 PM,13.365,15155.7,,,
1475,02/20/19 03:50:00 PM,12.594,11711.2,,,
1476,02/20/19 03:55:00 PM,12.013,10333.4,,,
1477,02/20/19 04:00:00 PM,11.528,8611.2,,,
1478,02/20/19 04:05:00 PM,11.139,7233.4,,,
1479,02/20/19 04:10:00 PM,10.846,7233.4,,,
1480,02/20/19 04:15:00 PM,10.455,4822.3,,,
1481,02/20/19 04:20:00 PM,10.063,2755.6,,,
1482,02/20/19 04:25:00 PM,9.571,3444.5,,,
1483,02/20/19 04:30:00 PM,9.472,4994.5,,,
1484,02/20/19 04:35:00 PM,9.472,5166.7,,,
1485,02/20/19 04:40:00 PM,9.373,4477.8,,,
1486,02/20/19 04:45:00 PM,9.275,4133.4,,,
1487,02/20/19 04:50:00 PM,9.077,3444.5,,,
1488,02/20/19 04:55:00 PM,8.879,2238.9,,,
1489,02/20/19 05:00:00 PM,8.779,2411.1,,,
1490,02/20/19 05:05:00 PM,8.581,2152.8,,,
1491,02/20/19 05:10:00 PM,8.481,1636.1,,,
1492,02/20/19 05:15:00 PM,8.382,1722.2,,,
1493,02/20/19 05:20:00 PM,8.182,1550.0,,,
1494,02/20/19 05:25:00 PM,7.983,1463.9,,,
1495,02/20/19 05:30:00 PM,8.082,1550.0,,,
1496,02/20/19 05:35:00 PM,8.082,1162.5,,,
1497,02/20/19 05:40:00 PM,7.882,721.2,,,
1498,02/20/19 05:45:00 PM,7.582,258.3,,,
1499,02/20/19 05:50:00 PM,7.481,43.1,,,
1500,02/20/19 05:55:00 PM,7.582,10.8,,,
1501,02/20/19 06:00:00 PM,7.582,0.0,,,
1502,02/20/19 06:05:00 PM,7.682,0.0,,,
1503,02/20/19 06:10:00 PM,7.682,0.0,,,
1504,02/20/19 06:15:00 PM,7.582,0.0,,,
1505,02/20/19 06:20:00 PM,7.381,0.0,,,
1506,02/20/19 06:25:00 PM,7.280,0.0,,,
1507,02/20/19 06:30:00 PM,7.381,0.0,,,
1508,02/20/19 06:35:00 PM,7.582,0.0,,,
1509,02/20/19 06:40:00 PM,7.782,0.0,,,
1510,02/20/19 06:45:00 PM,7.882,0.0,,,
1511,02/20/19 06:50:00 PM,7.882,0.0,,,
1512,02/20/19 06:55:00 PM,7.882,0.0,,,
1513,02/20/19 07:00:00 PM,7.882,0.0,,,
1514,02/20/19 07:05:00 PM,7.782,0.0,,,
1515,02/20/19 07:10:00 PM,7.582,0.0,,,
1516,02/20/19 07:15:00 PM,7.481,0.0,,,
1517,02/20/19 07:20:00 PM,7.381,0.0,,,
1518,02/20/19 07:25:00 PM,7.381,0.0,,,
1519,02/20/19 07:30:00 PM,7.381,0.0,,,
1520,02/20/19 07:35:00 PM,7.381,0.0,,,
1521,02/20/19 07:40:00 PM,7.481,0.0,,,
1522,02/20/19 07:45:00 PM,7.481,0.0,,,
1523,02/20/19 07:50:00 PM,7.481,0.0,,,
1524,02/20/19 07:55:00 PM,7.381,0.0,,,
1525,02/20/19 08:00:00 PM,7.280,0.0,,,
1526,02/20/19 08:05:00 PM,7.280,0.0,,,
1527,02/20/19 08:10:00 PM,7.280,0.0,,,
1528,02/20/19 08:15:00 PM,7.280,0.0,,,
1529,02/20/19 08:20:00 PM,7.280,0.0,,,
1530,02/20/19 08:25:00 PM,7.280,0.0,,,
1531,02/20/19 08:30:00 PM,7.179,0.0,,,
1532,02/20/19 08:35:00 PM,7.280,0.0,,,
1533,02/20/19 08:40:00 PM,7.280,0.0,,,
1534,02/20/19 08:45:00 PM,7.179,0.0,,,
1535,02/20/19 08:50:00 PM,7.280,0.0,,,
1536,02/20/19 08:55:00 PM,7.179,0.0,,,
1537,02/20/19 09:00:00 PM,7.079,0.0,,,
1538,02/20/19 09:05:00 PM,7.179,0.0,,,
1539,02/20/19 09:10:00 PM,7.179,0.0,,,
1540,02/20/19 09:15:00 PM,7.079,0.0,,,
1541,02/20/19 09:20:00 PM,6.978,0.0,,,
1542,02/20/19 09:25:00 PM,6.978,0.0,,,
1543,02/20/19 09:30:00 PM,7.179,0.0,,,
1544,02/20/19 09:35:00 PM,6.978,0.0,,,
1545,02/20/19 09:40:00 PM,6.573,0.0,,,
1546,02/20/19 09:45:00 PM,6.573,0.0,,,
1547,02/20/19 09:50:00 PM,6.775,0.0,,,
1548,02/20/19 09:55:00 PM,6.775,0.0,,,
1549,02/20/19 10:00:00 PM,6.573,0.0,,,
1550,02/20/19 10:05:00 PM,6.471,0.0,,,
1551,02/20/19 10:10:00 PM,6.370,0.0,,,
1552,02/20/19 10:15:00 PM,6.268,0.0,,,
1553,02/20/19 10:20:00 PM,6.268,0.0,,,
1554,02/20/19 10:25:00 PM,6.268,0.0,,,
1555,02/20/19 10:30:00 PM,6.064,0.0,,,
1556,02/20/19 10:35:00 PM,5.860,0.0,,,
1557,02/20/19 10:40:00 PM,5.962,0.0,,,
1558,02/20/19 10:45:00 PM,6.268,0.0,,,
1559,02/20/19 10:50:00 PM,6.064,0.0,,,
1560,02/20/19 10:55:00 PM,6.166,0.0,,,
1561,02/20/19 11:00:00 PM,6.370,0.0,,,
1562,02/20/19 11:05:00 PM,6.573,0.0,,,
1563,02/20/19 11:10:00 PM,6.573,0.0,,,
1564,02/20/19 11:15:00 PM,6.471,0.0,,,
1565,02/20/19 11:20:00 PM,6.370,0.0,,,
1566,02/20/19 11:25:00 PM,6.370,0.0,,,
1567,02/20/19 11:30:00 PM,6.268,0.0,,,
1568,02/20/19 11:35:00 PM,6.370,0.0,,,
1569,02/20/19 11:40:00 PM,6.471,0.0,,,
1570,02/20/19 11:45:00 PM,6.573,0.0,,,
1571,02/20/19 11:50:00 PM,6.573,0.0,,,
1572,02/20/19 11:55:00 PM,6.573,0.0,,,
1573,02/21/19 12:00:00 AM,6.573,0.0,,,
1574,02/21/19 12:05:00 AM,6.573,0.0,,,
1575,02/21/19 12:10:00 AM,6.674,0.0,,,
1576,02/21/19 12:15:00 AM,6.674,0.0,,,
1577,02/21/19 12:20:00 AM,6.674,0.0,,,
1578,02/21/19 12:25:00 AM,6.775,0.0,,,
1579,02/21/19 12:30:00 AM,6.775,0.0,,,
1580,02/21/19 12:35:00 AM,6.775,0.0,,,
1581,02/21/19 12:40:00 AM,6.775,0.0,,,
1582,02/21/19 12:45:00 AM,6.775,0.0,,,
1583,02/21/19 12:50:00 AM,6.775,0.0,,,
1584,02/21/19 12:55:00 AM,6.775,0.0,,,
1585,02/21/19 01:00:00 AM,6.775,0.0,,,
1586,02/21/19 01:05:00 AM,6.877,0.0,,,
1587,02/21/19 01:10:00 AM,6.877,0.0,,,
1588,02/21/19 01:15:00 AM,6.877,0.0,,,
1589,02/21/19 01:20:00 AM,6.877,0.0,,,
1590,02/21/19 01:25:00 AM,6.775,0.0,,,
1591,02/21/19 01:30:00 AM,6.674,0.0,,,
1592,02/21/19 01:35:00 AM,6.674,0.0,,,
1593,02/21/19 01:40:00 AM,6.674,0.0,,,
1594,02/21/19 01:45:00 AM,6.674,0.0,,,
1595,02/21/19 01:50:00 AM,6.674,0.0,,,
1596,02/21/19 01:55:00 AM,6.674,0.0,,,
1597,02/21/19 02:00:00 AM,6.674,0.0,,,
1598,02/21/19 02:05:00 AM,6.674,0.0,,,
1599,02/21/19 02:10:00 AM,6.674,0.0,,,
1600,02/21/19 02:15:00 AM,6.573,0.0,,,
1601,02/21/19 02:20:00 AM,6.573,0.0,,,
1602,02/21/19 02:25:00 AM,6.674,0.0,,,
1603,02/21/19 02:30:00 AM,6.674,0.0,,,
1604,02/21/19 02:35:00 AM,6.573,0.0,,,
1605,02/21/19 02:40:00 AM,6.471,0.0,,,
1606,02/21/19 02:45:00 AM,6.471,0.0,,,
1607,02/21/19 02:50:00 AM,6.471,0.0,,,
1608,02/21/19 02:55:00 AM,6.471,0.0,,,
1609,02/21/19 03:00:00 AM,6.573,0.0,,,
1610,02/21/19 03:05:00 AM,6.573,0.0,,,
1611,02/21/19 03:10:00 AM,6.471,0.0,,,
1612,02/21/19 03:15:00 AM,6.370,0.0,,,
1613,02/21/19 03:20:00 AM,6.268,0.0,,,
1614,02/21/19 03:25:00 AM,6.166,0.0,,,
1615,02/21/19 03:30:00 AM,6.064,0.0,,,
1616,02/21/19 03:35:00 AM,6.166,0.0,,,
1617,02/21/19 03:40:00 AM,6.064,0.0,,,
1618,02/21/19 03:45:00 AM,5.860,0.0,,,
1619,02/21/19 03:50:00 AM,5.655,0.0,,,
1620,02/21/19 03:55:00 AM,5.655,0.0,,,
1621,02/21/19 04:00:00 AM,5.757,0.0,,,
1622,02/21/19 04:05:00 AM,5.962,0.0,,,
1623,02/21/19 04:10:00 AM,6.064,0.0,,,
1624,02/21/19 04:15:00 AM,6.166,0.0,,,
1625,02/21/19 04:20:00 AM,5.962,0.0,,,
1626,02/21/19 04:25:00 AM,5.655,0.0,,,
1627,02/21/19 04:30:00 AM,5.450,0.0,,,
1628,02/21/19 04:35:00 AM,5.450,0.0,,,
1629,02/21/19 04:40:00 AM,5.450,0.0,,,
1630,02/21/19 04:45:00 AM,5.655,0.0,,,
1631,02/21/19 04:50:00 AM,5.757,0.0,,,
1632,02/21/19 04:55:00 AM,5.655,0.0,,,
1633,02/21/19 05:00:00 AM,5.655,0.0,,,
1634,02/21/19 05:05:00 AM,5.757,0.0,,,
1635,02/21/19 05:10:00 AM,5.757,0.0,,,
1636,02/21/19 05:15:00 AM,5.450,0.0,,,
1637,02/21/19 05:20:00 AM,5.552,0.0,,,
1638,02/21/19 05:25:00 AM,5.552,0.0,,,
1639,02/21/19 05:30:00 AM,5.655,0.0,,,
1640,02/21/19 05:35:00 AM,5.757,0.0,,,
1641,02/21/19 05:40:00 AM,5.552,0.0,,,
1642,02/21/19 05:45:00 AM,5.244,0.0,,,
1643,02/21/19 05:50:00 AM,4.934,0.0,,,
1644,02/21/19 05:55:00 AM,4.727,0.0,,,
1645,02/21/19 06:00:00 AM,4.519,0.0,,,
1646,02/21/19 06:05:00 AM,4.311,0.0,,,
1647,02/21/19 06:10:00 AM,4.207,0.0,,,
1648,02/21/19 06:15:00 AM,4.207,21.5,,,
1649,02/21/19 06:20:00 AM,4.102,75.3,,,
1650,02/21/19 06:25:00 AM,4.207,150.7,,,
1651,02/21/19 06:30:00 AM,4.311,333.7,,,
1652,02/21/19 06:35:00 AM,4.311,667.4,,,
1653,02/21/19 06:40:00 AM,4.519,968.8,,,
1654,02/21/19 06:45:00 AM,4.623,1259.4,,,
1655,02/21/19 06:50:00 AM,4.831,2152.8,,,
1656,02/21/19 06:55:00 AM,5.037,2325.0,,,
1657,02/21/19 07:00:00 AM,5.244,2583.4,,,
1658,02/21/19 07:05:00 AM,5.450,3100.0,,,
1659,02/21/19 07:10:00 AM,5.655,3444.5,,,
1660,02/21/19 07:15:00 AM,5.860,4650.0,,,
1661,02/21/19 07:20:00 AM,6.064,5338.9,,,
1662,02/21/19 07:25:00 AM,6.268,5511.1,,,
1663,02/21/19 07:30:00 AM,6.471,6200.0,,,
1664,02/21/19 07:35:00 AM,6.573,6544.5,,,
1665,02/21/19 07:40:00 AM,6.775,7233.4,,,
1666,02/21/19 07:45:00 AM,6.877,7577.8,,,
1667,02/21/19 07:50:00 AM,6.978,8611.2,,,
1668,02/21/19 07:55:00 AM,7.280,9644.5,,,
1669,02/21/19 08:00:00 AM,7.582,11022.3,,,
1670,02/21/19 08:05:00 AM,7.782,11022.3,,,
1671,02/21/19 08:10:00 AM,7.882,10333.4,,,
1672,02/21/19 08:15:00 AM,8.082,9300.1,,,
1673,02/21/19 08:20:00 AM,8.082,8611.2,,,
1674,02/21/19 08:25:00 AM,7.983,9300.1,,,
1675,02/21/19 08:30:00 AM,7.983,8266.7,,,
1676,02/21/19 08:35:00 AM,7.782,6544.5,,,
1677,02/21/19 08:40:00 AM,7.582,7233.4,,,
1678,02/21/19 08:45:00 AM,7.582,8266.7,,,
1679,02/21/19 08:50:00 AM,7.682,9644.5,,,
1680,02/21/19 08:55:00 AM,7.983,11711.2,,,
1681,02/21/19 09:00:00 AM,8.282,8611.2,,,
1682,02/21/19 09:05:00 AM,8.282,10677.8,,,
1683,02/21/19 09:10:00 AM,8.382,9644.5,,,
1684,02/21/19 09:15:00 AM,8.481,10677.8,,,
1685,02/21/19 09:20:00 AM,8.779,9300.1,,,
1686,02/21/19 09:25:00 AM,9.077,15844.5,,,
1687,02/21/19 09:30:00 AM,9.965,18600.1,,,
1688,02/21/19 09:35:00 AM,10.553,20666.8,,,
1689,02/21/19 09:40:00 AM,11.334,19289.0,,,
1690,02/21/19 09:45:00 AM,11.334,16533.4,,,
1691,02/21/19 09:50:00 AM,10.944,12400.1,,,
1692,02/21/19 09:55:00 AM,10.357,11022.3,,,
1693,02/21/19 10:00:00 AM,10.063,12400.1,,,
1694,02/21/19 10:05:00 AM,9.965,13089.0,,,
1695,02/21/19 10:10:00 AM,10.161,14466.8,,,
1696,02/21/19 10:15:00 AM,10.455,18600.1,,,
1697,02/21/19 10:20:00 AM,11.236,18600.1,,,
1698,02/21/19 10:25:00 AM,11.625,23422.4,,,
1699,02/21/19 10:30:00 AM,11.819,26178.0,,,
1700,02/21/19 10:35:00 AM,12.497,24800.2,,,
1701,02/21/19 10:40:00 AM,12.497,24800.2,,,
1702,02/21/19 10:45:00 AM,12.787,31689.1,,,
1703,02/21/19 10:50:00 AM,13.269,33066.9,,,
1704,02/21/19 10:55:00 AM,14.134,34444.7,,,
1705,02/21/19 11:00:00 AM,14.804,33066.9,,,
1706,02/21/19 11:05:00 AM,15.473,28933.5,,,
1707,02/21/19 11:10:00 AM,14.804,24800.2,,,
1708,02/21/19 11:15:00 AM,14.996,30311.3,,,
1709,02/21/19 11:20:00 AM,15.091,34444.7,,,
1710,02/21/19 11:25:00 AM,15.855,35822.5,,,
1711,02/21/19 11:30:00 AM,15.951,37200.2,,,
1712,02/21/19 11:35:00 AM,16.427,37200.2,,,
1713,02/21/19 11:40:00 AM,17.475,33066.9,,,
1714,02/21/19 11:45:00 AM,16.903,30311.3,,,
1715,02/21/19 11:50:00 AM,18.331,57867.0,,,
1716,02/21/19 11:55:00 AM,19.758,44089.2,,,
1717,02/21/19 12:00:00 PM,20.615,41333.6,,,
1718,02/21/19 12:05:00 PM,20.996,41333.6,,,
1719,02/21/19 12:10:00 PM,21.187,52355.9,,,
1720,02/21/19 12:15:00 PM,24.835,57867.0,,,
1721,02/21/19 12:20:00 PM,28.456,143289.8,,,
1722,02/21/19 12:25:00 PM,30.356,121245.2,,,
1723,02/21/19 12:30:00 PM,31.778,137778.7,,,
1724,02/21/19 12:35:00 PM,28.159,20666.8,,,
1725,02/21/19 12:40:00 PM,22.238,28933.5,,,
1726,02/21/19 12:45:00 PM,22.046,28933.5,,,
1727,02/21/19 12:50:00 PM,23.869,115734.1,,,
1728,02/21/19 12:55:00 PM,26.390,115734.1,,,
1729,02/21/19 01:00:00 PM,27.468,44089.2,,,
1730,02/21/19 01:05:00 PM,27.567,57867.0,,,
1731,02/21/19 01:10:00 PM,25.416,41333.6,,,
1732,02/21/19 01:15:00 PM,24.738,77156.1,,,
1733,02/21/19 01:20:00 PM,23.677,104711.8,,,
1734,02/21/19 01:25:00 PM,23.677,60622.6,,,
1735,02/21/19 01:30:00 PM,24.062,60622.6,,,
1736,02/21/19 01:35:00 PM,23.677,60622.6,,,
1737,02/21/19 01:40:00 PM,23.484,79911.6,,,
1738,02/21/19 01:45:00 PM,23.388,52355.9,,,
1739,02/21/19 01:50:00 PM,24.158,126756.4,,,
1740,02/21/19 01:55:00 PM,25.319,77156.1,,,
1741,02/21/19 02:00:00 PM,25.805,55111.5,,,
1742,02/21/19 02:05:00 PM,23.004,20666.8,,,
1743,02/21/19 02:10:00 PM,21.187,52355.9,,,
1744,02/21/19 02:15:00 PM,22.142,42711.4,,,
1745,02/21/19 02:20:00 PM,22.717,52355.9,,,
1746,02/21/19 02:25:00 PM,22.621,52355.9,,,
1747,02/21/19 02:30:00 PM,22.046,55111.5,,,
1748,02/21/19 02:35:00 PM,22.429,66133.8,,,
1749,02/21/19 02:40:00 PM,23.292,52355.9,,,
1750,02/21/19 02:45:00 PM,22.238,22044.6,,,
1751,02/21/19 02:50:00 PM,19.662,42711.4,,,
1752,02/21/19 02:55:00 PM,18.711,16533.4,,,
1753,02/21/19 03:00:00 PM,16.523,18600.1,,,
1754,02/21/19 03:05:00 PM,14.517,7233.4,,,
1755,02/21/19 03:10:00 PM,12.690,4650.0,,,
1756,02/21/19 03:15:00 PM,11.334,2152.8,,,
1757,02/21/19 03:20:00 PM,10.161,1463.9,,,
1758,02/21/19 03:25:00 PM,9.275,1184.0,,,
1759,02/21/19 03:30:00 PM,8.680,796.5,,,
1760,02/21/19 03:35:00 PM,7.782,721.2,,,
1761,02/21/19 03:40:00 PM,7.079,871.9,,,
1762,02/21/19 03:45:00 PM,6.471,549.0,,,
1763,02/21/19 03:50:00 PM,6.166,419.8,,,
1764,02/21/19 03:55:00 PM,5.655,258.3,,,
1765,02/21/19 04:00:00 PM,2.837,129.2,,,
1766,02/21/19 04:05:00 PM,1.112,183.0,,,
1767,02/21/19 04:10:00 PM,0.674,193.8,,,
1768,02/21/19 04:15:00 PM,0.563,344.4,,,
1769,02/21/19 04:20:00 PM,0.453,516.7,,,
1770,02/21/19 04:25:00 PM,0.453,1377.8,,,
1771,02/21/19 04:30:00 PM,0.674,3272.2,,,
1772,02/21/19 04:35:00 PM,1.112,3444.5,,,
1773,02/21/19 04:40:00 PM,1.548,2755.6,,,
1774,02/21/19 04:45:00 PM,1.764,1377.8,,,
1775,02/21/19 04:50:00 PM,1.656,1550.0,,,
1776,02/21/19 04:55:00 PM,1.872,1722.2,,,
1777,02/21/19 05:00:00 PM,2.303,1894.5,,,
1778,02/21/19 05:05:00 PM,2.624,2066.7,,,
1779,02/21/19 05:10:00 PM,3.049,2325.0,,,
1780,02/21/19 05:15:00 PM,3.472,5166.7,,,
1781,02/21/19 05:20:00 PM,4.102,5511.1,,,
1782,02/21/19 05:25:00 PM,4.415,2755.6,,,
1783,02/21/19 05:30:00 PM,4.519,3100.0,,,
1784,02/21/19 05:35:00 PM,4.519,3788.9,,,
1785,02/21/19 05:40:00 PM,4.623,1722.2,,,
1786,02/21/19 05:45:00 PM,4.519,215.3,,,
1787,02/21/19 05:50:00 PM,4.415,75.3,,,
1788,02/21/19 05:55:00 PM,4.415,43.1,,,
1789,02/21/19 06:00:00 PM,4.415,0.0,,,
1790,02/21/19 06:05:00 PM,4.311,0.0,,,
1791,02/21/19 06:10:00 PM,3.998,0.0,,,
1792,02/21/19 06:15:00 PM,3.788,0.0,,,
1793,02/21/19 06:20:00 PM,3.472,0.0,,,
1794,02/21/19 06:25:00 PM,3.261,0.0,,,
1795,02/21/19 06:30:00 PM,2.837,0.0,,,
1796,02/21/19 06:35:00 PM,2.303,0.0,,,
1797,02/21/19 06:40:00 PM,1.980,0.0,,,
1798,02/21/19 06:45:00 PM,1.872,0.0,,,
1799,02/21/19 06:50:00 PM,1.656,0.0,,,
1800,02/21/19 06:55:00 PM,1.548,0.0,,,
1801,02/21/19 07:00:00 PM,1.439,0.0,,,
1802,02/21/19 07:05:00 PM,1.439,0.0,,,
1803,02/21/19 07:10:00 PM,1.330,0.0,,,
1804,02/21/19 07:15:00 PM,1.221,0.0,,,
1805,02/21/19 07:20:00 PM,1.112,0.0,,,
1806,02/21/19 07:25:00 PM,0.893,0.0,,,
1807,02/21/19 07:30:00 PM,0.674,0.0,,,
1808,02/21/19 07:35:00 PM,0.674,0.0,,,
1809,02/21/19 07:40:00 PM,0.784,0.0,,,
1810,02/21/19 07:45:00 PM,0.893,0.0,,,
1811,02/21/19 07:50:00 PM,1.112,0.0,,,
1812,02/21/19 07:55:00 PM,1.330,0.0,,,
1813,02/21/19 08:00:00 PM,1.330,0.0,,,
1814,02/21/19 08:05:00 PM,1.330,0.0,,,
1815,02/21/19 08:10:00 PM,1.221,0.0,,,
1816,02/21/19 08:15:00 PM,1.221,0.0,,,
1817,02/21/19 08:20:00 PM,1.112,0.0,,,
1818,02/21/19 08:25:00 PM,0.893,0.0,,,
1819,02/21/19 08:30:00 PM,0.784,0.0,,,
1820,02/21/19 08:35:00 PM,0.784,0.0,,,
1821,02/21/19 08:40:00 PM,0.893,0.0,,,
1822,02/21/19 08:45:00 PM,0.893,0.0,,,
1823,02/21/19 08:50:00 PM,0.784,0.0,,,
1824,02/21/19 08:55:00 PM,0.563,0.0,,,
1825,02/21/19 09:00:00 PM,0.343,0.0,,,
1826,02/21/19 09:05:00 PM,0.121,0.0,,,
1827,02/21/19 09:10:00 PM,0.010,0.0,,,
1828,02/21/19 09:15:00 PM,-0.102,0.0,,,
1829,02/21/19 09:20:00 PM,-0.213,0.0,,,
1830,02/21/19 09:25:00 PM,-0.325,0.0,,,
1831,02/21/19 09:30:00 PM,-0.437,0.0,,,
1832,02/21/19 09:35:00 PM,-0.437,0.0,,,
1833,02/21/19 09:40:00 PM,-0.549,0.0,,,
1834,02/21/19 09:45:00 PM,-0.549,0.0,,,
1835,02/21/19 09:50:00 PM,-0.102,0.0,,,
1836,02/21/19 09:55:00 PM,0.121,0.0,,,
1837,02/21/19 10:00:00 PM,0.121,0.0,,,
1838,02/21/19 10:05:00 PM,0.121,0.0,,,
1839,02/21/19 10:10:00 PM,0.010,0.0,,,
1840,02/21/19 10:15:00 PM,0.010,0.0,,,
1841,02/21/19 10:20:00 PM,-0.102,0.0,,,
1842,02/21/19 10:25:00 PM,-0.102,0.0,,,
1843,02/21/19 10:30:00 PM,-0.102,0.0,,,
1844,02/21/19 10:35:00 PM,-0.213,0.0,,,
1845,02/21/19 10:40:00 PM,-0.213,0.0,,,
1846,02/21/19 10:45:00 PM,-0.213,0.0,,,
1847,02/21/19 10:50:00 PM,-0.213,0.0,,,
1848,02/21/19 10:55:00 PM,-0.213,0.0,,,
1849,02/21/19 11:00:00 PM,-0.325,0.0,,,
1850,02/21/19 11:05:00 PM,-0.437,0.0,,,
1851,02/21/19 11:10:00 PM,-0.437,0.0,,,
1852,02/21/19 11:15:00 PM,-0.437,0.0,,,
1853,02/21/19 11:20:00 PM,-0.437,0.0,,,
1854,02/21/19 11:25:00 PM,-0.437,0.0,,,
1855,02/21/19 11:30:00 PM,-0.437,0.0,,,
1856,02/21/19 11:35:00 PM,-0.437,0.0,,,
1857,02/21/19 11:40:00 PM,-0.437,0.0,,,
1858,02/21/19 11:45:00 PM,-0.437,0.0,,,
1859,02/21/19 11:50:00 PM,-0.437,0.0,,,
1860,02/21/19 11:55:00 PM,-0.437,0.0,,,
1861,02/22/19 12:00:00 AM,-0.437,0.0,,,
1862,02/22/19 12:05:00 AM,-0.437,0.0,,,
1863,02/22/19 12:10:00 AM,-0.437,0.0,,,
1864,02/22/19 12:15:00 AM,-0.549,0.0,,,
1865,02/22/19 12:20:00 AM,-0.549,0.0,,,
1866,02/22/19 12:25:00 AM,-0.549,0.0,,,
1867,02/22/19 12:30:00 AM,-0.549,0.0,,,
1868,02/22/19 12:35:00 AM,-0.549,0.0,,,
1869,02/22/19 12:40:00 AM,-0.549,0.0,,,
1870,02/22/19 12:45:00 AM,-0.437,0.0,,,
1871,02/22/19 12:50:00 AM,-0.437,0.0,,,
1872,02/22/19 12:55:00 AM,-0.325,0.0,,,
1873,02/22/19 01:00:00 AM,-0.325,0.0,,,
