"Plot Title: ground4_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10969483, SEN S/N: 10969483, LBL: Temperature)","Intensity, Lux (LGR S/N: 10969483, SEN S/N: 10969483, LBL: Light Intensity)","Coupler Attached (LGR S/N: 10969483)","Host Connected (LGR S/N: 10969483)","Stopped (LGR S/N: 10969483)","End Of File (LGR S/N: 10969483)"
2744,02/25/19 01:35:00 AM,4.311,0.0,,,,
2745,02/25/19 01:40:00 AM,4.207,0.0,,,,
2746,02/25/19 01:45:00 AM,4.207,0.0,,,,
2747,02/25/19 01:50:00 AM,4.207,0.0,,,,
2748,02/25/19 01:55:00 AM,4.311,0.0,,,,
2749,02/25/19 02:00:00 AM,4.519,0.0,,,,
2750,02/25/19 02:05:00 AM,4.727,0.0,,,,
2751,02/25/19 02:10:00 AM,5.037,0.0,,,,
2752,02/25/19 02:15:00 AM,5.244,0.0,,,,
2753,02/25/19 02:20:00 AM,5.450,0.0,,,,
2754,02/25/19 02:25:00 AM,5.450,0.0,,,,
2755,02/25/19 02:30:00 AM,5.347,0.0,,,,
2756,02/25/19 02:35:00 AM,5.037,0.0,,,,
2757,02/25/19 02:40:00 AM,4.623,0.0,,,,
2758,02/25/19 02:45:00 AM,4.102,0.0,,,,
2759,02/25/19 02:50:00 AM,3.683,0.0,,,,
2760,02/25/19 02:55:00 AM,3.683,0.0,,,,
2761,02/25/19 03:00:00 AM,3.788,0.0,,,,
2762,02/25/19 03:05:00 AM,3.998,0.0,,,,
2763,02/25/19 03:10:00 AM,4.207,0.0,,,,
2764,02/25/19 03:15:00 AM,4.415,0.0,,,,
2765,02/25/19 03:20:00 AM,4.415,0.0,,,,
2766,02/25/19 03:25:00 AM,4.102,0.0,,,,
2767,02/25/19 03:30:00 AM,3.788,0.0,,,,
2768,02/25/19 03:35:00 AM,3.683,0.0,,,,
2769,02/25/19 03:40:00 AM,3.578,0.0,,,,
2770,02/25/19 03:45:00 AM,3.367,0.0,,,,
2771,02/25/19 03:50:00 AM,3.155,0.0,,,,
2772,02/25/19 03:55:00 AM,2.837,0.0,,,,
2773,02/25/19 04:00:00 AM,2.517,0.0,,,,
2774,02/25/19 04:05:00 AM,2.410,0.0,,,,
2775,02/25/19 04:10:00 AM,2.624,0.0,,,,
2776,02/25/19 04:15:00 AM,2.943,0.0,,,,
2777,02/25/19 04:20:00 AM,3.049,0.0,,,,
2778,02/25/19 04:25:00 AM,3.261,0.0,,,,
2779,02/25/19 04:30:00 AM,3.367,0.0,,,,
2780,02/25/19 04:35:00 AM,3.578,0.0,,,,
2781,02/25/19 04:40:00 AM,3.683,0.0,,,,
2782,02/25/19 04:45:00 AM,3.578,0.0,,,,
2783,02/25/19 04:50:00 AM,3.578,0.0,,,,
2784,02/25/19 04:55:00 AM,3.472,0.0,,,,
2785,02/25/19 05:00:00 AM,3.472,0.0,,,,
2786,02/25/19 05:05:00 AM,3.578,0.0,,,,
2787,02/25/19 05:10:00 AM,3.578,0.0,,,,
2788,02/25/19 05:15:00 AM,3.472,0.0,,,,
2789,02/25/19 05:20:00 AM,3.367,0.0,,,,
2790,02/25/19 05:25:00 AM,3.367,0.0,,,,
2791,02/25/19 05:30:00 AM,3.472,0.0,,,,
2792,02/25/19 05:35:00 AM,3.578,0.0,,,,
2793,02/25/19 05:40:00 AM,3.788,0.0,,,,
2794,02/25/19 05:45:00 AM,3.998,0.0,,,,
2795,02/25/19 05:50:00 AM,3.893,0.0,,,,
2796,02/25/19 05:55:00 AM,3.788,0.0,,,,
2797,02/25/19 06:00:00 AM,3.578,0.0,,,,
2798,02/25/19 06:05:00 AM,3.261,0.0,,,,
2799,02/25/19 06:10:00 AM,2.730,10.8,,,,
2800,02/25/19 06:15:00 AM,2.303,43.1,,,,
2801,02/25/19 06:20:00 AM,1.872,96.9,,,,
2802,02/25/19 06:25:00 AM,1.656,172.2,,,,
2803,02/25/19 06:30:00 AM,1.656,322.9,,,,
2804,02/25/19 06:35:00 AM,1.656,441.3,,,,
2805,02/25/19 06:40:00 AM,1.656,624.3,,,,
2806,02/25/19 06:45:00 AM,1.764,893.4,,,,
2807,02/25/19 06:50:00 AM,1.872,1033.3,,,,
2808,02/25/19 06:55:00 AM,1.980,1119.5,,,,
2809,02/25/19 07:00:00 AM,2.195,1237.9,,,,
2810,02/25/19 07:05:00 AM,2.303,1345.5,,,,
2811,02/25/19 07:10:00 AM,2.624,1377.8,,,,
2812,02/25/19 07:15:00 AM,2.837,1463.9,,,,
2813,02/25/19 07:20:00 AM,3.261,1550.0,,,,
2814,02/25/19 07:25:00 AM,3.578,1636.1,,,,
2815,02/25/19 07:30:00 AM,3.472,1808.3,,,,
2816,02/25/19 07:35:00 AM,3.367,2066.7,,,,
2817,02/25/19 07:40:00 AM,3.367,2238.9,,,,
2818,02/25/19 07:45:00 AM,3.472,2411.1,,,,
2819,02/25/19 07:50:00 AM,3.683,2669.5,,,,
2820,02/25/19 07:55:00 AM,3.998,2927.8,,,,
2821,02/25/19 08:00:00 AM,4.311,3100.0,,,,
2822,02/25/19 08:05:00 AM,4.519,3272.2,,,,
2823,02/25/19 08:10:00 AM,5.037,6200.0,,,,
2824,02/25/19 08:15:00 AM,6.573,6200.0,,,,
2825,02/25/19 08:20:00 AM,7.582,6544.5,,,,
2826,02/25/19 08:25:00 AM,8.282,6544.5,,,,
2827,02/25/19 08:30:00 AM,8.779,6544.5,,,,
2828,02/25/19 08:35:00 AM,9.472,7233.4,,,,
2829,02/25/19 08:40:00 AM,9.965,7577.8,,,,
2830,02/25/19 08:45:00 AM,10.455,8266.7,,,,
2831,02/25/19 08:50:00 AM,10.846,13089.0,,,,
2832,02/25/19 08:55:00 AM,11.236,10677.8,,,,
2833,02/25/19 09:00:00 AM,11.819,10677.8,,,,
2834,02/25/19 09:05:00 AM,12.304,11711.2,,,,
2835,02/25/19 09:10:00 AM,13.076,12400.1,,,,
2836,02/25/19 09:15:00 AM,13.461,14466.8,,,,
2837,02/25/19 09:20:00 AM,14.038,19289.0,,,,
2838,02/25/19 09:25:00 AM,14.613,24800.2,,,,
2839,02/25/19 09:30:00 AM,14.900,14466.8,,,,
2840,02/25/19 09:35:00 AM,14.996,13777.9,,,,
2841,02/25/19 09:40:00 AM,15.282,28933.5,,,,
2842,02/25/19 09:45:00 AM,15.282,15844.5,,,,
2843,02/25/19 09:50:00 AM,15.282,11711.2,,,,
2844,02/25/19 09:55:00 AM,15.855,10677.8,,,,
2845,02/25/19 10:00:00 AM,16.523,11711.2,,,,
2846,02/25/19 10:05:00 AM,17.570,11711.2,,,,
2847,02/25/19 10:10:00 AM,18.711,15844.5,,,,
2848,02/25/19 10:15:00 AM,19.758,16533.4,,,,
2849,02/25/19 10:20:00 AM,20.234,38578.0,,,,
2850,02/25/19 10:25:00 AM,20.901,27555.7,,,,
2851,02/25/19 10:30:00 AM,21.760,22044.6,,,,
2852,02/25/19 10:35:00 AM,23.004,16533.4,,,,
2853,02/25/19 10:40:00 AM,24.448,23422.4,,,,
2854,02/25/19 10:45:00 AM,26.000,30311.3,,,,
2855,02/25/19 10:50:00 AM,27.173,19289.0,,,,
2856,02/25/19 10:55:00 AM,28.555,23422.4,,,,
2857,02/25/19 11:00:00 AM,29.752,20666.8,,,,
2858,02/25/19 11:05:00 AM,30.760,21355.7,,,,
2859,02/25/19 11:10:00 AM,31.676,28933.5,,,,
2860,02/25/19 11:15:00 AM,32.497,27555.7,,,,
2861,02/25/19 11:20:00 AM,33.326,30311.3,,,,
2862,02/25/19 11:25:00 AM,34.268,27555.7,,,,
2863,02/25/19 11:30:00 AM,35.435,28933.5,,,,
2864,02/25/19 11:35:00 AM,36.295,93689.5,,,,
2865,02/25/19 11:40:00 AM,37.494,55111.5,,,,
2866,02/25/19 11:45:00 AM,37.714,121245.2,,,,
2867,02/25/19 11:50:00 AM,38.602,85422.8,,,,
2868,02/25/19 11:55:00 AM,39.615,68889.3,,,,
2869,02/25/19 12:00:00 PM,40.185,148801.0,,,,
2870,02/25/19 12:05:00 PM,40.530,154312.1,,,,
2871,02/25/19 12:10:00 PM,40.645,165334.4,,,,
2872,02/25/19 12:15:00 PM,40.530,170845.6,,,,
2873,02/25/19 12:20:00 PM,41.810,170845.6,,,,
2874,02/25/19 12:25:00 PM,42.046,176356.7,,,,
2875,02/25/19 12:30:00 PM,43.359,176356.7,,,,
2876,02/25/19 12:35:00 PM,44.089,176356.7,,,,
2877,02/25/19 12:40:00 PM,43.966,176356.7,,,,
2878,02/25/19 12:45:00 PM,44.211,176356.7,,,,
2879,02/25/19 12:50:00 PM,44.580,176356.7,,,,
2880,02/25/19 12:55:00 PM,45.076,176356.7,,,,
2881,02/25/19 01:00:00 PM,44.828,176356.7,,,,
2882,02/25/19 01:05:00 PM,45.577,176356.7,,,,
2883,02/25/19 01:10:00 PM,46.083,176356.7,,,,
2884,02/25/19 01:15:00 PM,46.593,170845.6,,,,
2885,02/25/19 01:20:00 PM,46.465,148801.0,,,,
2886,02/25/19 01:25:00 PM,45.829,137778.7,,,,
2887,02/25/19 01:30:00 PM,45.956,154312.1,,,,
2888,02/25/19 01:35:00 PM,45.703,148801.0,,,,
2889,02/25/19 01:40:00 PM,45.577,143289.8,,,,
2890,02/25/19 01:45:00 PM,44.828,137778.7,,,,
2891,02/25/19 01:50:00 PM,44.089,132267.5,,,,
2892,02/25/19 01:55:00 PM,43.359,126756.4,,,,
2893,02/25/19 02:00:00 PM,43.480,121245.2,,,,
2894,02/25/19 02:05:00 PM,42.164,121245.2,,,,
2895,02/25/19 02:10:00 PM,41.692,110223.0,,,,
2896,02/25/19 02:15:00 PM,41.810,110223.0,,,,
2897,02/25/19 02:20:00 PM,40.876,104711.8,,,,
2898,02/25/19 02:25:00 PM,40.415,99200.7,,,,
2899,02/25/19 02:30:00 PM,40.300,93689.5,,,,
2900,02/25/19 02:35:00 PM,38.826,88178.4,,,,
2901,02/25/19 02:40:00 PM,37.935,79911.6,,,,
2902,02/25/19 02:45:00 PM,37.604,77156.1,,,,
2903,02/25/19 02:50:00 PM,36.620,68889.3,,,,
2904,02/25/19 02:55:00 PM,36.187,41333.6,,,,
2905,02/25/19 03:00:00 PM,35.115,28933.5,,,,
2906,02/25/19 03:05:00 PM,33.953,24800.2,,,,
2907,02/25/19 03:10:00 PM,33.118,34444.7,,,,
2908,02/25/19 03:15:00 PM,31.880,24800.2,,,,
2909,02/25/19 03:20:00 PM,31.268,30311.3,,,,
2910,02/25/19 03:25:00 PM,29.953,23422.4,,,,
2911,02/25/19 03:30:00 PM,28.258,31689.1,,,,
2912,02/25/19 03:35:00 PM,26.879,30311.3,,,,
2913,02/25/19 03:40:00 PM,26.195,24800.2,,,,
2914,02/25/19 03:45:00 PM,25.708,17911.2,,,,
2915,02/25/19 03:50:00 PM,25.222,19289.0,,,,
2916,02/25/19 03:55:00 PM,23.966,20666.8,,,,
2917,02/25/19 04:00:00 PM,23.196,20666.8,,,,
2918,02/25/19 04:05:00 PM,23.004,16533.4,,,,
2919,02/25/19 04:10:00 PM,22.621,13089.0,,,,
2920,02/25/19 04:15:00 PM,21.664,13089.0,,,,
2921,02/25/19 04:20:00 PM,20.901,11711.2,,,,
2922,02/25/19 04:25:00 PM,20.138,11022.3,,,,
2923,02/25/19 04:30:00 PM,19.377,10677.8,,,,
2924,02/25/19 04:35:00 PM,18.806,10677.8,,,,
2925,02/25/19 04:40:00 PM,18.426,9300.1,,,,
2926,02/25/19 04:45:00 PM,17.950,8611.2,,,,
2927,02/25/19 04:50:00 PM,17.379,7577.8,,,,
2928,02/25/19 04:55:00 PM,16.903,7233.4,,,,
2929,02/25/19 05:00:00 PM,16.523,7577.8,,,,
2930,02/25/19 05:05:00 PM,16.046,7233.4,,,,
2931,02/25/19 05:10:00 PM,15.473,5166.7,,,,
2932,02/25/19 05:15:00 PM,14.804,4822.3,,,,
2933,02/25/19 05:20:00 PM,14.134,4133.4,,,,
2934,02/25/19 05:25:00 PM,13.365,2927.8,,,,
2935,02/25/19 05:30:00 PM,12.401,1044.1,,,,
2936,02/25/19 05:35:00 PM,11.041,602.8,,,,
2937,02/25/19 05:40:00 PM,9.965,441.3,,,,
2938,02/25/19 05:45:00 PM,9.176,258.3,,,,
2939,02/25/19 05:50:00 PM,8.481,107.6,,,,
2940,02/25/19 05:55:00 PM,8.082,32.3,,,,
2941,02/25/19 06:00:00 PM,7.582,0.0,,,,
2942,02/25/19 06:05:00 PM,7.280,0.0,,,,
2943,02/25/19 06:10:00 PM,7.079,0.0,,,,
2944,02/25/19 06:15:00 PM,6.775,0.0,,,,
2945,02/25/19 06:20:00 PM,6.471,0.0,,,,
2946,02/25/19 06:25:00 PM,6.471,0.0,,,,
2947,02/25/19 06:30:00 PM,6.370,0.0,,,,
2948,02/25/19 06:35:00 PM,6.166,0.0,,,,
2949,02/25/19 06:40:00 PM,6.064,0.0,,,,
2950,02/25/19 06:45:00 PM,5.962,0.0,,,,
2951,02/25/19 06:50:00 PM,5.860,0.0,,,,
2952,02/25/19 06:55:00 PM,5.860,0.0,,,,
2953,02/25/19 07:00:00 PM,5.757,0.0,,,,
2954,02/25/19 07:05:00 PM,5.655,0.0,,,,
2955,02/25/19 07:10:00 PM,5.552,0.0,,,,
2956,02/25/19 07:15:00 PM,5.347,0.0,,,,
2957,02/25/19 07:20:00 PM,5.347,0.0,,,,
2958,02/25/19 07:25:00 PM,5.347,0.0,,,,
2959,02/25/19 07:30:00 PM,5.450,0.0,,,,
2960,02/25/19 07:35:00 PM,5.450,0.0,,,,
2961,02/25/19 07:40:00 PM,5.450,0.0,,,,
2962,02/25/19 07:45:00 PM,5.450,0.0,,,,
2963,02/25/19 07:50:00 PM,5.347,0.0,,,,
2964,02/25/19 07:55:00 PM,4.934,0.0,,,,
2965,02/25/19 08:00:00 PM,4.623,0.0,,,,
2966,02/25/19 08:05:00 PM,4.727,0.0,,,,
2967,02/25/19 08:10:00 PM,4.727,0.0,,,,
2968,02/25/19 08:15:00 PM,4.519,0.0,,,,
2969,02/25/19 08:20:00 PM,4.415,0.0,,,,
2970,02/25/19 08:25:00 PM,4.415,0.0,,,,
2971,02/25/19 08:30:00 PM,4.519,0.0,,,,
2972,02/25/19 08:35:00 PM,4.727,0.0,,,,
2973,02/25/19 08:40:00 PM,5.347,0.0,,,,
2974,02/25/19 08:45:00 PM,5.655,0.0,,,,
2975,02/25/19 08:50:00 PM,5.450,0.0,,,,
2976,02/25/19 08:55:00 PM,5.141,0.0,,,,
2977,02/25/19 09:00:00 PM,4.831,0.0,,,,
2978,02/25/19 09:05:00 PM,4.727,0.0,,,,
2979,02/25/19 09:10:00 PM,4.934,0.0,,,,
2980,02/25/19 09:15:00 PM,5.244,0.0,,,,
2981,02/25/19 09:20:00 PM,5.141,0.0,,,,
2982,02/25/19 09:25:00 PM,4.727,0.0,,,,
2983,02/25/19 09:30:00 PM,4.415,0.0,,,,
2984,02/25/19 09:35:00 PM,4.415,0.0,,,,
2985,02/25/19 09:40:00 PM,4.311,0.0,,,,
2986,02/25/19 09:45:00 PM,4.415,0.0,,,,
2987,02/25/19 09:50:00 PM,4.415,0.0,,,,
2988,02/25/19 09:55:00 PM,4.415,0.0,,,,
2989,02/25/19 10:00:00 PM,4.311,0.0,,,,
2990,02/25/19 10:05:00 PM,4.415,0.0,,,,
2991,02/25/19 10:10:00 PM,4.519,0.0,,,,
2992,02/25/19 10:15:00 PM,4.519,0.0,,,,
2993,02/25/19 10:20:00 PM,4.415,0.0,,,,
2994,02/25/19 10:25:00 PM,4.311,0.0,,,,
2995,02/25/19 10:30:00 PM,4.102,0.0,,,,
2996,02/25/19 10:35:00 PM,3.893,0.0,,,,
2997,02/25/19 10:40:00 PM,4.311,0.0,,,,
2998,02/25/19 10:45:00 PM,4.623,0.0,,,,
2999,02/25/19 10:50:00 PM,4.727,0.0,,,,
3000,02/25/19 10:55:00 PM,4.311,0.0,,,,
3001,02/25/19 11:00:00 PM,4.102,0.0,,,,
3002,02/25/19 11:05:00 PM,3.998,0.0,,,,
3003,02/25/19 11:10:00 PM,3.893,0.0,,,,
3004,02/25/19 11:15:00 PM,3.683,0.0,,,,
3005,02/25/19 11:20:00 PM,3.683,0.0,,,,
3006,02/25/19 11:25:00 PM,3.893,0.0,,,,
3007,02/25/19 11:30:00 PM,3.998,0.0,,,,
3008,02/25/19 11:35:00 PM,3.683,0.0,,,,
3009,02/25/19 11:40:00 PM,3.472,0.0,,,,
3010,02/25/19 11:45:00 PM,3.683,0.0,,,,
3011,02/25/19 11:50:00 PM,4.102,0.0,,,,
3012,02/25/19 11:55:00 PM,4.207,0.0,,,,
3013,02/26/19 12:00:00 AM,4.207,0.0,,,,
3014,02/26/19 12:05:00 AM,4.311,0.0,,,,
3015,02/26/19 12:10:00 AM,4.207,0.0,,,,
3016,02/26/19 12:15:00 AM,3.893,0.0,,,,
3017,02/26/19 12:20:00 AM,3.683,0.0,,,,
3018,02/26/19 12:25:00 AM,3.578,0.0,,,,
3019,02/26/19 12:30:00 AM,3.683,0.0,,,,
3020,02/26/19 12:35:00 AM,3.788,0.0,,,,
3021,02/26/19 12:40:00 AM,3.998,0.0,,,,
3022,02/26/19 12:45:00 AM,3.893,0.0,,,,
3023,02/26/19 12:50:00 AM,3.788,0.0,,,,
3024,02/26/19 12:55:00 AM,3.683,0.0,,,,
3025,02/26/19 01:00:00 AM,3.578,0.0,,,,
3026,02/26/19 01:05:00 AM,3.472,0.0,,,,
3027,02/26/19 01:10:00 AM,3.367,0.0,,,,
3028,02/26/19 01:15:00 AM,3.155,0.0,,,,
3029,02/26/19 01:20:00 AM,2.943,0.0,,,,
3030,02/26/19 01:25:00 AM,2.943,0.0,,,,
3031,02/26/19 01:30:00 AM,2.730,0.0,,,,
3032,02/26/19 01:35:00 AM,2.837,0.0,,,,
3033,02/26/19 01:40:00 AM,2.730,0.0,,,,
3034,02/26/19 01:45:00 AM,2.837,0.0,,,,
3035,02/26/19 01:50:00 AM,2.943,0.0,,,,
3036,02/26/19 01:55:00 AM,2.943,0.0,,,,
3037,02/26/19 02:00:00 AM,2.730,0.0,,,,
3038,02/26/19 02:05:00 AM,2.624,0.0,,,,
3039,02/26/19 02:10:00 AM,2.517,0.0,,,,
3040,02/26/19 02:15:00 AM,2.303,0.0,,,,
3041,02/26/19 02:20:00 AM,2.410,0.0,,,,
3042,02/26/19 02:25:00 AM,2.624,0.0,,,,
3043,02/26/19 02:30:00 AM,2.517,0.0,,,,
3044,02/26/19 02:35:00 AM,2.517,0.0,,,,
3045,02/26/19 02:40:00 AM,2.410,0.0,,,,
3046,02/26/19 02:45:00 AM,2.303,0.0,,,,
3047,02/26/19 02:50:00 AM,2.195,0.0,,,,
3048,02/26/19 02:55:00 AM,2.195,0.0,,,,
3049,02/26/19 03:00:00 AM,2.303,0.0,,,,
3050,02/26/19 03:05:00 AM,2.303,0.0,,,,
3051,02/26/19 03:10:00 AM,2.517,0.0,,,,
3052,02/26/19 03:15:00 AM,2.730,0.0,,,,
3053,02/26/19 03:20:00 AM,2.624,0.0,,,,
3054,02/26/19 03:25:00 AM,2.303,0.0,,,,
3055,02/26/19 03:30:00 AM,2.410,0.0,,,,
3056,02/26/19 03:35:00 AM,2.410,0.0,,,,
3057,02/26/19 03:40:00 AM,2.195,0.0,,,,
3058,02/26/19 03:45:00 AM,2.088,0.0,,,,
3059,02/26/19 03:50:00 AM,1.980,0.0,,,,
3060,02/26/19 03:55:00 AM,2.088,0.0,,,,
3061,02/26/19 04:00:00 AM,1.980,0.0,,,,
3062,02/26/19 04:05:00 AM,2.088,0.0,,,,
3063,02/26/19 04:10:00 AM,1.872,0.0,,,,
3064,02/26/19 04:15:00 AM,1.764,0.0,,,,
3065,02/26/19 04:20:00 AM,1.656,0.0,,,,
3066,02/26/19 04:25:00 AM,1.872,0.0,,,,
3067,02/26/19 04:30:00 AM,1.872,0.0,,,,
3068,02/26/19 04:35:00 AM,2.088,0.0,,,,
3069,02/26/19 04:40:00 AM,2.410,0.0,,,,
3070,02/26/19 04:45:00 AM,2.624,0.0,,,,
3071,02/26/19 04:50:00 AM,2.730,0.0,,,,
3072,02/26/19 04:55:00 AM,2.517,0.0,,,,
3073,02/26/19 05:00:00 AM,2.410,0.0,,,,
3074,02/26/19 05:05:00 AM,2.303,0.0,,,,
3075,02/26/19 05:10:00 AM,2.303,0.0,,,,
3076,02/26/19 05:15:00 AM,2.088,0.0,,,,
3077,02/26/19 05:20:00 AM,1.872,0.0,,,,
3078,02/26/19 05:25:00 AM,1.764,0.0,,,,
3079,02/26/19 05:30:00 AM,1.872,0.0,,,,
3080,02/26/19 05:35:00 AM,1.980,0.0,,,,
3081,02/26/19 05:40:00 AM,1.764,0.0,,,,
3082,02/26/19 05:45:00 AM,1.548,0.0,,,,
3083,02/26/19 05:50:00 AM,1.439,0.0,,,,
3084,02/26/19 05:55:00 AM,1.439,0.0,,,,
3085,02/26/19 06:00:00 AM,1.548,0.0,,,,
3086,02/26/19 06:05:00 AM,1.548,10.8,,,,
3087,02/26/19 06:10:00 AM,1.656,43.1,,,,
3088,02/26/19 06:15:00 AM,1.872,118.4,,,,
3089,02/26/19 06:20:00 AM,1.980,226.0,,,,
3090,02/26/19 06:25:00 AM,2.088,333.7,,,,
3091,02/26/19 06:30:00 AM,1.980,495.1,,,,
3092,02/26/19 06:35:00 AM,1.872,753.5,,,,
3093,02/26/19 06:40:00 AM,1.980,1033.3,,,,
3094,02/26/19 06:45:00 AM,2.088,1184.0,,,,
3095,02/26/19 06:50:00 AM,2.195,1227.1,,,,
3096,02/26/19 06:55:00 AM,2.410,1377.8,,,,
3097,02/26/19 07:00:00 AM,2.943,1636.1,,,,
3098,02/26/19 07:05:00 AM,3.367,1980.6,,,,
3099,02/26/19 07:10:00 AM,3.788,2497.2,,,,
3100,02/26/19 07:15:00 AM,4.102,3100.0,,,,
3101,02/26/19 07:20:00 AM,4.519,3616.7,,,,
3102,02/26/19 07:25:00 AM,5.037,4133.4,,,,
3103,02/26/19 07:30:00 AM,5.552,4822.3,,,,
3104,02/26/19 07:35:00 AM,5.962,5166.7,,,,
3105,02/26/19 07:40:00 AM,6.370,5166.7,,,,
3106,02/26/19 07:45:00 AM,6.573,4477.8,,,,
3107,02/26/19 07:50:00 AM,6.775,4650.0,,,,
3108,02/26/19 07:55:00 AM,6.978,6200.0,,,,
3109,02/26/19 08:00:00 AM,7.481,7577.8,,,,
3110,02/26/19 08:05:00 AM,8.282,10677.8,,,,
3111,02/26/19 08:10:00 AM,9.571,13089.0,,,,
3112,02/26/19 08:15:00 AM,10.259,12400.1,,,,
3113,02/26/19 08:20:00 AM,10.553,13089.0,,,,
3114,02/26/19 08:25:00 AM,10.846,15155.7,,,,
3115,02/26/19 08:30:00 AM,10.944,14466.8,,,,
3116,02/26/19 08:35:00 AM,11.139,15844.5,,,,
3117,02/26/19 08:40:00 AM,11.625,15844.5,,,,
3118,02/26/19 08:45:00 AM,11.722,10677.8,,,,
3119,02/26/19 08:50:00 AM,11.819,14466.8,,,,
3120,02/26/19 08:55:00 AM,13.173,17911.2,,,,
3121,02/26/19 09:00:00 AM,13.365,22044.6,,,,
3122,02/26/19 09:05:00 AM,13.558,15844.5,,,,
3123,02/26/19 09:10:00 AM,13.269,14466.8,,,,
3124,02/26/19 09:15:00 AM,13.558,14466.8,,,,
3125,02/26/19 09:20:00 AM,13.558,13777.9,,,,
3126,02/26/19 09:25:00 AM,13.750,63378.2,,,,
3127,02/26/19 09:30:00 AM,14.325,15155.7,,,,
3128,02/26/19 09:35:00 AM,15.187,20666.8,,,,
3129,02/26/19 09:40:00 AM,16.046,23422.4,,,,
3130,02/26/19 09:45:00 AM,16.427,20666.8,,,,
3131,02/26/19 09:50:00 AM,16.523,13089.0,,,,
3132,02/26/19 09:55:00 AM,16.713,13089.0,,,,
3133,02/26/19 10:00:00 AM,17.189,13777.9,,,,
3134,02/26/19 10:05:00 AM,17.855,16533.4,,,,
3135,02/26/19 10:10:00 AM,18.521,19289.0,,,,
3136,02/26/19 10:15:00 AM,19.187,24800.2,,,,
3137,02/26/19 10:20:00 AM,20.329,46844.8,,,,
3138,02/26/19 10:25:00 AM,21.473,44089.2,,,,
3139,02/26/19 10:30:00 AM,22.046,30311.3,,,,
3140,02/26/19 10:35:00 AM,22.238,35822.5,,,,
3141,02/26/19 10:40:00 AM,22.717,42711.4,,,,
3142,02/26/19 10:45:00 AM,22.717,37200.2,,,,
3143,02/26/19 10:50:00 AM,23.484,42711.4,,,,
3144,02/26/19 10:55:00 AM,25.125,37200.2,,,,
3145,02/26/19 11:00:00 AM,26.097,34444.7,,,,
3146,02/26/19 11:05:00 AM,28.060,41333.6,,,,
3147,02/26/19 11:10:00 AM,30.154,44089.2,,,,
3148,02/26/19 11:15:00 AM,31.574,52355.9,,,,
3149,02/26/19 11:20:00 AM,31.676,35822.5,,,,
3150,02/26/19 11:25:00 AM,27.961,34444.7,,,,
3151,02/26/19 11:30:00 AM,25.513,37200.2,,,,
3152,02/26/19 11:35:00 AM,24.158,38578.0,,,,
3153,02/26/19 11:40:00 AM,23.773,49600.3,,,,
3154,02/26/19 11:45:00 AM,25.222,39955.8,,,,
3155,02/26/19 11:50:00 AM,26.585,49600.3,,,,
3156,02/26/19 11:55:00 AM,28.456,88178.4,,,,
3157,02/26/19 12:00:00 PM,31.064,93689.5,,,,
3158,02/26/19 12:05:00 PM,33.639,132267.5,,,,
3159,02/26/19 12:10:00 PM,35.971,88178.4,,,,
3160,02/26/19 12:15:00 PM,40.071,176356.7,,,,
3161,02/26/19 12:20:00 PM,42.520,165334.4,,,,
3162,02/26/19 12:25:00 PM,42.878,170845.6,,,,
3163,02/26/19 12:30:00 PM,44.089,176356.7,,,,
3164,02/26/19 12:35:00 PM,44.457,187379.0,,,,
3165,02/26/19 12:40:00 PM,44.334,143289.8,,,,
3166,02/26/19 12:45:00 PM,42.639,187379.0,,,,
3167,02/26/19 12:50:00 PM,43.844,176356.7,,,,
3168,02/26/19 12:55:00 PM,43.844,176356.7,,,,
3169,02/26/19 01:00:00 PM,44.580,176356.7,,,,
3170,02/26/19 01:05:00 PM,45.577,176356.7,,,,
3171,02/26/19 01:10:00 PM,45.577,176356.7,,,,
3172,02/26/19 01:15:00 PM,45.326,170845.6,,,,
3173,02/26/19 01:20:00 PM,45.577,115734.1,,,,
3174,02/26/19 01:25:00 PM,45.452,159823.3,,,,
3175,02/26/19 01:30:00 PM,44.952,159823.3,,,,
3176,02/26/19 01:35:00 PM,44.952,132267.5,,,,
3177,02/26/19 01:40:00 PM,43.966,154312.1,,,,
3178,02/26/19 01:45:00 PM,44.828,137778.7,,,,
3179,02/26/19 01:50:00 PM,44.211,132267.5,,,,
3180,02/26/19 01:55:00 PM,43.118,121245.2,,,,
3181,02/26/19 02:00:00 PM,43.238,110223.0,,,,
3182,02/26/19 02:05:00 PM,42.164,121245.2,,,,
3183,02/26/19 02:10:00 PM,42.046,115734.1,,,,
3184,02/26/19 02:15:00 PM,41.692,99200.7,,,,
3185,02/26/19 02:20:00 PM,40.992,104711.8,,,,
3186,02/26/19 02:25:00 PM,40.876,99200.7,,,,
3187,02/26/19 02:30:00 PM,40.415,88178.4,,,,
3188,02/26/19 02:35:00 PM,40.071,79911.6,,,,
3189,02/26/19 02:40:00 PM,39.163,57867.0,,,,
3190,02/26/19 02:45:00 PM,37.714,52355.9,,,,
3191,02/26/19 02:50:00 PM,37.824,52355.9,,,,
3192,02/26/19 02:55:00 PM,35.222,35822.5,,,,
3193,02/26/19 03:00:00 PM,31.574,33066.9,,,,
3194,02/26/19 03:05:00 PM,32.704,34444.7,,,,
3195,02/26/19 03:10:00 PM,32.807,33066.9,,,,
