"Plot Title: ground5_KW_2_15_19"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20369750, SEN S/N: 20369750)","Intensity, Lux (LGR S/N: 20369750, SEN S/N: 20369750)","Coupler Attached (LGR S/N: 20369750)","Host Connected (LGR S/N: 20369750)","Stopped (LGR S/N: 20369750)","End Of File (LGR S/N: 20369750)"
1,02/15/19 01:00:00 PM,21.664,49600.3,,,,
2,02/15/19 01:05:00 PM,20.615,30311.3,,,,
3,02/15/19 01:10:00 PM,18.996,34444.7,,,,
4,02/15/19 01:15:00 PM,18.045,31689.1,,,,
5,02/15/19 01:20:00 PM,17.379,17911.2,,,,
6,02/15/19 01:25:00 PM,17.475,49600.3,,,,
7,02/15/19 01:30:00 PM,17.950,27555.7,,,,
8,02/15/19 01:35:00 PM,17.855,37200.2,,,,
9,02/15/19 01:40:00 PM,17.950,38578.0,,,,
10,02/15/19 01:45:00 PM,18.521,33066.9,,,,
11,02/15/19 01:50:00 PM,18.140,34444.7,,,,
12,02/15/19 01:55:00 PM,18.711,55111.5,,,,
13,02/15/19 02:00:00 PM,18.711,33066.9,,,,
14,02/15/19 02:05:00 PM,18.711,34444.7,,,,
15,02/15/19 02:10:00 PM,18.711,31689.1,,,,
16,02/15/19 02:15:00 PM,18.426,31689.1,,,,
17,02/15/19 02:20:00 PM,17.665,31689.1,,,,
18,02/15/19 02:25:00 PM,16.903,18600.1,,,,
19,02/15/19 02:30:00 PM,16.046,22044.6,,,,
20,02/15/19 02:35:00 PM,15.951,28933.5,,,,
21,02/15/19 02:40:00 PM,15.951,20666.8,,,,
22,02/15/19 02:45:00 PM,15.951,30311.3,,,,
23,02/15/19 02:50:00 PM,17.094,37200.2,,,,
24,02/15/19 02:55:00 PM,17.475,30311.3,,,,
25,02/15/19 03:00:00 PM,17.284,26178.0,,,,
26,02/15/19 03:05:00 PM,17.760,33066.9,,,,
27,02/15/19 03:10:00 PM,17.475,24800.2,,,,
28,02/15/19 03:15:00 PM,16.713,24800.2,,,,
29,02/15/19 03:20:00 PM,16.618,28933.5,,,,
30,02/15/19 03:25:00 PM,16.618,14466.8,,,,
31,02/15/19 03:30:00 PM,15.378,14466.8,,,,
32,02/15/19 03:35:00 PM,14.517,10677.8,,,,
33,02/15/19 03:40:00 PM,14.325,14466.8,,,,
34,02/15/19 03:45:00 PM,13.654,10677.8,,,,
35,02/15/19 03:50:00 PM,13.365,10333.4,,,,
36,02/15/19 03:55:00 PM,13.173,14466.8,,,,
37,02/15/19 04:00:00 PM,13.461,11711.2,,,,
38,02/15/19 04:05:00 PM,13.365,9644.5,,,,
39,02/15/19 04:10:00 PM,13.173,11711.2,,,,
40,02/15/19 04:15:00 PM,12.690,5166.7,,,,
41,02/15/19 04:20:00 PM,12.497,6200.0,,,,
42,02/15/19 04:25:00 PM,12.207,7233.4,,,,
43,02/15/19 04:30:00 PM,12.110,5166.7,,,,
44,02/15/19 04:35:00 PM,12.110,4822.3,,,,
45,02/15/19 04:40:00 PM,12.013,7233.4,,,,
46,02/15/19 04:45:00 PM,12.110,7233.4,,,,
47,02/15/19 04:50:00 PM,12.013,3444.5,,,,
48,02/15/19 04:55:00 PM,11.722,1722.2,,,,
49,02/15/19 05:00:00 PM,11.431,1119.5,,,,
50,02/15/19 05:05:00 PM,11.139,549.0,,,,
51,02/15/19 05:10:00 PM,11.041,882.6,,,,
52,02/15/19 05:15:00 PM,10.846,990.3,,,,
53,02/15/19 05:20:00 PM,10.748,452.1,,,,
54,02/15/19 05:25:00 PM,10.357,290.6,,,,
55,02/15/19 05:30:00 PM,10.161,129.2,,,,
56,02/15/19 05:35:00 PM,10.161,43.1,,,,
57,02/15/19 05:40:00 PM,9.965,53.8,,,,
58,02/15/19 05:45:00 PM,9.768,21.5,,,,
59,02/15/19 05:50:00 PM,9.768,0.0,,,,
60,02/15/19 05:55:00 PM,9.768,0.0,,,,
61,02/15/19 06:00:00 PM,9.768,0.0,,,,
62,02/15/19 06:05:00 PM,9.768,0.0,,,,
63,02/15/19 06:10:00 PM,9.768,0.0,,,,
64,02/15/19 06:15:00 PM,9.768,0.0,,,,
65,02/15/19 06:20:00 PM,9.768,0.0,,,,
66,02/15/19 06:25:00 PM,9.866,0.0,,,,
67,02/15/19 06:30:00 PM,9.866,0.0,,,,
68,02/15/19 06:35:00 PM,9.965,0.0,,,,
69,02/15/19 06:40:00 PM,9.866,0.0,,,,
70,02/15/19 06:45:00 PM,9.866,0.0,,,,
71,02/15/19 06:50:00 PM,9.866,0.0,,,,
72,02/15/19 06:55:00 PM,9.866,0.0,,,,
73,02/15/19 07:00:00 PM,9.768,0.0,,,,
74,02/15/19 07:05:00 PM,9.669,0.0,,,,
75,02/15/19 07:10:00 PM,9.669,0.0,,,,
76,02/15/19 07:15:00 PM,9.571,0.0,,,,
77,02/15/19 07:20:00 PM,9.571,0.0,,,,
78,02/15/19 07:25:00 PM,9.472,0.0,,,,
79,02/15/19 07:30:00 PM,9.571,0.0,,,,
80,02/15/19 07:35:00 PM,9.571,0.0,,,,
81,02/15/19 07:40:00 PM,9.472,0.0,,,,
82,02/15/19 07:45:00 PM,9.472,0.0,,,,
83,02/15/19 07:50:00 PM,9.472,0.0,,,,
84,02/15/19 07:55:00 PM,9.472,0.0,,,,
85,02/15/19 08:00:00 PM,9.571,0.0,,,,
86,02/15/19 08:05:00 PM,9.472,0.0,,,,
87,02/15/19 08:10:00 PM,9.373,0.0,,,,
88,02/15/19 08:15:00 PM,9.373,0.0,,,,
89,02/15/19 08:20:00 PM,9.472,0.0,,,,
90,02/15/19 08:25:00 PM,9.571,0.0,,,,
91,02/15/19 08:30:00 PM,9.669,0.0,,,,
92,02/15/19 08:35:00 PM,9.669,0.0,,,,
93,02/15/19 08:40:00 PM,9.768,0.0,,,,
94,02/15/19 08:45:00 PM,9.768,0.0,,,,
95,02/15/19 08:50:00 PM,9.768,0.0,,,,
96,02/15/19 08:55:00 PM,9.866,0.0,,,,
97,02/15/19 09:00:00 PM,9.866,0.0,,,,
98,02/15/19 09:05:00 PM,9.866,0.0,,,,
99,02/15/19 09:10:00 PM,9.768,0.0,,,,
100,02/15/19 09:15:00 PM,9.866,0.0,,,,
101,02/15/19 09:20:00 PM,9.866,0.0,,,,
102,02/15/19 09:25:00 PM,9.965,0.0,,,,
103,02/15/19 09:30:00 PM,9.866,0.0,,,,
104,02/15/19 09:35:00 PM,9.866,0.0,,,,
105,02/15/19 09:40:00 PM,9.768,0.0,,,,
106,02/15/19 09:45:00 PM,9.768,0.0,,,,
107,02/15/19 09:50:00 PM,9.669,0.0,,,,
108,02/15/19 09:55:00 PM,9.669,0.0,,,,
109,02/15/19 10:00:00 PM,9.571,0.0,,,,
110,02/15/19 10:05:00 PM,9.571,0.0,,,,
111,02/15/19 10:10:00 PM,9.571,0.0,,,,
112,02/15/19 10:15:00 PM,9.373,0.0,,,,
113,02/15/19 10:20:00 PM,8.978,0.0,,,,
114,02/15/19 10:25:00 PM,8.879,0.0,,,,
115,02/15/19 10:30:00 PM,9.077,0.0,,,,
116,02/15/19 10:35:00 PM,9.176,0.0,,,,
117,02/15/19 10:40:00 PM,9.176,0.0,,,,
118,02/15/19 10:45:00 PM,9.077,0.0,,,,
119,02/15/19 10:50:00 PM,9.077,0.0,,,,
120,02/15/19 10:55:00 PM,9.077,0.0,,,,
121,02/15/19 11:00:00 PM,9.077,0.0,,,,
122,02/15/19 11:05:00 PM,9.077,0.0,,,,
123,02/15/19 11:10:00 PM,9.077,0.0,,,,
124,02/15/19 11:15:00 PM,8.978,0.0,,,,
125,02/15/19 11:20:00 PM,8.978,0.0,,,,
126,02/15/19 11:25:00 PM,8.978,0.0,,,,
127,02/15/19 11:30:00 PM,9.077,0.0,,,,
128,02/15/19 11:35:00 PM,9.077,0.0,,,,
129,02/15/19 11:40:00 PM,9.077,0.0,,,,
130,02/15/19 11:45:00 PM,9.077,0.0,,,,
131,02/15/19 11:50:00 PM,9.176,0.0,,,,
132,02/15/19 11:55:00 PM,9.176,0.0,,,,
133,02/16/19 12:00:00 AM,9.077,0.0,,,,
134,02/16/19 12:05:00 AM,8.978,0.0,,,,
135,02/16/19 12:10:00 AM,8.978,0.0,,,,
136,02/16/19 12:15:00 AM,9.077,0.0,,,,
137,02/16/19 12:20:00 AM,8.978,0.0,,,,
138,02/16/19 12:25:00 AM,8.879,0.0,,,,
139,02/16/19 12:30:00 AM,8.879,0.0,,,,
140,02/16/19 12:35:00 AM,8.879,0.0,,,,
141,02/16/19 12:40:00 AM,8.879,0.0,,,,
142,02/16/19 12:45:00 AM,8.879,0.0,,,,
143,02/16/19 12:50:00 AM,8.978,0.0,,,,
144,02/16/19 12:55:00 AM,8.978,0.0,,,,
145,02/16/19 01:00:00 AM,8.978,0.0,,,,
146,02/16/19 01:05:00 AM,8.978,0.0,,,,
147,02/16/19 01:10:00 AM,8.879,0.0,,,,
148,02/16/19 01:15:00 AM,8.680,0.0,,,,
149,02/16/19 01:20:00 AM,8.779,0.0,,,,
150,02/16/19 01:25:00 AM,8.779,0.0,,,,
151,02/16/19 01:30:00 AM,8.779,0.0,,,,
152,02/16/19 01:35:00 AM,8.779,0.0,,,,
153,02/16/19 01:40:00 AM,8.779,0.0,,,,
154,02/16/19 01:45:00 AM,8.680,0.0,,,,
155,02/16/19 01:50:00 AM,8.680,0.0,,,,
156,02/16/19 01:55:00 AM,8.382,0.0,,,,
157,02/16/19 02:00:00 AM,8.282,0.0,,,,
158,02/16/19 02:05:00 AM,8.282,0.0,,,,
159,02/16/19 02:10:00 AM,8.282,0.0,,,,
160,02/16/19 02:15:00 AM,8.382,0.0,,,,
161,02/16/19 02:20:00 AM,8.282,0.0,,,,
162,02/16/19 02:25:00 AM,8.282,0.0,,,,
163,02/16/19 02:30:00 AM,8.082,0.0,,,,
164,02/16/19 02:35:00 AM,7.782,0.0,,,,
165,02/16/19 02:40:00 AM,7.782,0.0,,,,
166,02/16/19 02:45:00 AM,7.682,0.0,,,,
167,02/16/19 02:50:00 AM,7.582,0.0,,,,
168,02/16/19 02:55:00 AM,7.381,0.0,,,,
169,02/16/19 03:00:00 AM,7.481,0.0,,,,
170,02/16/19 03:05:00 AM,7.582,0.0,,,,
171,02/16/19 03:10:00 AM,7.481,0.0,,,,
172,02/16/19 03:15:00 AM,6.775,0.0,,,,
173,02/16/19 03:20:00 AM,6.064,0.0,,,,
174,02/16/19 03:25:00 AM,5.655,0.0,,,,
175,02/16/19 03:30:00 AM,5.347,0.0,,,,
176,02/16/19 03:35:00 AM,4.831,0.0,,,,
177,02/16/19 03:40:00 AM,4.207,0.0,,,,
178,02/16/19 03:45:00 AM,3.788,0.0,,,,
179,02/16/19 03:50:00 AM,3.261,0.0,,,,
180,02/16/19 03:55:00 AM,3.049,0.0,,,,
181,02/16/19 04:00:00 AM,2.943,0.0,,,,
182,02/16/19 04:05:00 AM,2.730,0.0,,,,
183,02/16/19 04:10:00 AM,3.049,0.0,,,,
184,02/16/19 04:15:00 AM,3.049,0.0,,,,
185,02/16/19 04:20:00 AM,2.410,0.0,,,,
186,02/16/19 04:25:00 AM,1.980,0.0,,,,
187,02/16/19 04:30:00 AM,1.872,0.0,,,,
188,02/16/19 04:35:00 AM,1.656,0.0,,,,
189,02/16/19 04:40:00 AM,1.548,0.0,,,,
190,02/16/19 04:45:00 AM,1.330,0.0,,,,
191,02/16/19 04:50:00 AM,1.439,0.0,,,,
192,02/16/19 04:55:00 AM,1.439,0.0,,,,
193,02/16/19 05:00:00 AM,1.330,0.0,,,,
194,02/16/19 05:05:00 AM,1.330,0.0,,,,
195,02/16/19 05:10:00 AM,1.439,0.0,,,,
196,02/16/19 05:15:00 AM,1.548,0.0,,,,
197,02/16/19 05:20:00 AM,1.656,0.0,,,,
198,02/16/19 05:25:00 AM,1.548,0.0,,,,
199,02/16/19 05:30:00 AM,1.656,0.0,,,,
200,02/16/19 05:35:00 AM,1.439,0.0,,,,
201,02/16/19 05:40:00 AM,1.439,0.0,,,,
202,02/16/19 05:45:00 AM,1.764,0.0,,,,
203,02/16/19 05:50:00 AM,1.980,0.0,,,,
204,02/16/19 05:55:00 AM,1.656,0.0,,,,
205,02/16/19 06:00:00 AM,1.330,0.0,,,,
206,02/16/19 06:05:00 AM,1.112,0.0,,,,
207,02/16/19 06:10:00 AM,0.893,0.0,,,,
208,02/16/19 06:15:00 AM,0.674,0.0,,,,
209,02/16/19 06:20:00 AM,0.674,10.8,,,,
210,02/16/19 06:25:00 AM,0.563,64.6,,,,
211,02/16/19 06:30:00 AM,0.453,172.2,,,,
212,02/16/19 06:35:00 AM,0.232,398.3,,,,
213,02/16/19 06:40:00 AM,0.343,645.8,,,,
214,02/16/19 06:45:00 AM,0.563,828.8,,,,
215,02/16/19 06:50:00 AM,0.563,1011.8,,,,
216,02/16/19 06:55:00 AM,0.784,1216.3,,,,
217,02/16/19 07:00:00 AM,1.112,1377.8,,,,
218,02/16/19 07:05:00 AM,1.221,1463.9,,,,
219,02/16/19 07:10:00 AM,1.221,1636.1,,,,
220,02/16/19 07:15:00 AM,1.330,1722.2,,,,
221,02/16/19 07:20:00 AM,1.764,1808.3,,,,
222,02/16/19 07:25:00 AM,1.872,1894.5,,,,
223,02/16/19 07:30:00 AM,1.764,1980.6,,,,
224,02/16/19 07:35:00 AM,1.656,2066.7,,,,
225,02/16/19 07:40:00 AM,1.656,2152.8,,,,
226,02/16/19 07:45:00 AM,1.656,2238.9,,,,
227,02/16/19 07:50:00 AM,1.656,2325.0,,,,
228,02/16/19 07:55:00 AM,1.980,2411.1,,,,
229,02/16/19 08:00:00 AM,2.195,2497.2,,,,
230,02/16/19 08:05:00 AM,2.195,2497.2,,,,
231,02/16/19 08:10:00 AM,2.195,2583.4,,,,
232,02/16/19 08:15:00 AM,2.410,5166.7,,,,
233,02/16/19 08:20:00 AM,2.837,3961.1,,,,
234,02/16/19 08:25:00 AM,3.155,5511.1,,,,
235,02/16/19 08:30:00 AM,5.141,8266.7,,,,
236,02/16/19 08:35:00 AM,6.573,7577.8,,,,
237,02/16/19 08:40:00 AM,7.682,49600.3,,,,
238,02/16/19 08:45:00 AM,11.528,60622.6,,,,
239,02/16/19 08:50:00 AM,14.421,68889.3,,,,
240,02/16/19 08:55:00 AM,16.903,74400.5,,,,
241,02/16/19 09:00:00 AM,19.187,85422.8,,,,
242,02/16/19 09:05:00 AM,20.805,99200.7,,,,
243,02/16/19 09:10:00 AM,21.282,110223.0,,,,
244,02/16/19 09:15:00 AM,22.046,93689.5,,,,
245,02/16/19 09:20:00 AM,22.238,57867.0,,,,
246,02/16/19 09:25:00 AM,22.238,121245.2,,,,
247,02/16/19 09:30:00 AM,22.333,121245.2,,,,
248,02/16/19 09:35:00 AM,22.812,44089.2,,,,
249,02/16/19 09:40:00 AM,23.581,115734.1,,,,
250,02/16/19 09:45:00 AM,23.869,93689.5,,,,
251,02/16/19 09:50:00 AM,24.158,148801.0,,,,
252,02/16/19 09:55:00 AM,24.641,154312.1,,,,
253,02/16/19 10:00:00 AM,25.513,143289.8,,,,
254,02/16/19 10:05:00 AM,26.390,170845.6,,,,
255,02/16/19 10:10:00 AM,27.173,176356.7,,,,
256,02/16/19 10:15:00 AM,27.665,176356.7,,,,
257,02/16/19 10:20:00 AM,28.655,176356.7,,,,
258,02/16/19 10:25:00 AM,29.452,176356.7,,,,
259,02/16/19 10:30:00 AM,30.659,154312.1,,,,
260,02/16/19 10:35:00 AM,31.166,93689.5,,,,
261,02/16/19 10:40:00 AM,31.880,66133.8,,,,
262,02/16/19 10:45:00 AM,32.704,57867.0,,,,
263,02/16/19 10:50:00 AM,33.430,71644.9,,,,
264,02/16/19 10:55:00 AM,33.848,137778.7,,,,
265,02/16/19 11:00:00 AM,34.268,198401.3,,,,
266,02/16/19 11:05:00 AM,34.374,198401.3,,,,
267,02/16/19 11:10:00 AM,34.903,209423.6,,,,
268,02/16/19 11:15:00 AM,35.009,209423.6,,,,
269,02/16/19 11:20:00 AM,35.542,209423.6,,,,
270,02/16/19 11:25:00 AM,36.295,209423.6,,,,
271,02/16/19 11:30:00 AM,37.384,220445.9,,,,
272,02/16/19 11:35:00 AM,36.946,220445.9,,,,
273,02/16/19 11:40:00 AM,37.824,209423.6,,,,
274,02/16/19 11:45:00 AM,38.046,220445.9,,,,
275,02/16/19 11:50:00 AM,38.379,198401.3,,,,
276,02/16/19 11:55:00 AM,36.728,209423.6,,,,
277,02/16/19 12:00:00 PM,34.903,88178.4,,,,
278,02/16/19 12:05:00 PM,33.953,209423.6,,,,
279,02/16/19 12:10:00 PM,34.691,137778.7,,,,
280,02/16/19 12:15:00 PM,34.585,115734.1,,,,
281,02/16/19 12:20:00 PM,34.374,34444.7,,,,
282,02/16/19 12:25:00 PM,33.326,38578.0,,,,
283,02/16/19 12:30:00 PM,32.188,71644.9,,,,
284,02/16/19 12:35:00 PM,30.760,82667.2,,,,
285,02/16/19 12:40:00 PM,29.352,165334.4,,,,
286,02/16/19 12:45:00 PM,27.567,23422.4,,,,
287,02/16/19 12:50:00 PM,25.610,20666.8,,,,
288,02/16/19 12:55:00 PM,23.677,19289.0,,,,
289,02/16/19 01:00:00 PM,22.908,20666.8,,,,
290,02/16/19 01:05:00 PM,23.100,57867.0,,,,
291,02/16/19 01:10:00 PM,22.046,10333.4,,,,
292,02/16/19 01:15:00 PM,19.662,24800.2,,,,
293,02/16/19 01:20:00 PM,18.901,18600.1,,,,
294,02/16/19 01:25:00 PM,18.426,15155.7,,,,
295,02/16/19 01:30:00 PM,17.855,18600.1,,,,
296,02/16/19 01:35:00 PM,17.665,14466.8,,,,
297,02/16/19 01:40:00 PM,16.999,14466.8,,,,
298,02/16/19 01:45:00 PM,16.523,15844.5,,,,
299,02/16/19 01:50:00 PM,16.427,16533.4,,,,
300,02/16/19 01:55:00 PM,16.046,11711.2,,,,
301,02/16/19 02:00:00 PM,15.569,11022.3,,,,
302,02/16/19 02:05:00 PM,15.473,11022.3,,,,
303,02/16/19 02:10:00 PM,15.664,13777.9,,,,
304,02/16/19 02:15:00 PM,15.760,18600.1,,,,
305,02/16/19 02:20:00 PM,15.378,9300.1,,,,
306,02/16/19 02:25:00 PM,14.134,11022.3,,,,
307,02/16/19 02:30:00 PM,14.038,13089.0,,,,
308,02/16/19 02:35:00 PM,13.846,16533.4,,,,
309,02/16/19 02:40:00 PM,14.709,20666.8,,,,
310,02/16/19 02:45:00 PM,15.091,17911.2,,,,
311,02/16/19 02:50:00 PM,14.517,15155.7,,,,
312,02/16/19 02:55:00 PM,14.230,19289.0,,,,
313,02/16/19 03:00:00 PM,14.996,20666.8,,,,
314,02/16/19 03:05:00 PM,15.282,15844.5,,,,
315,02/16/19 03:10:00 PM,15.187,14466.8,,,,
316,02/16/19 03:15:00 PM,15.473,17911.2,,,,
317,02/16/19 03:20:00 PM,16.046,23422.4,,,,
318,02/16/19 03:25:00 PM,16.237,20666.8,,,,
319,02/16/19 03:30:00 PM,15.664,12400.1,,,,
320,02/16/19 03:35:00 PM,14.613,11711.2,,,,
321,02/16/19 03:40:00 PM,13.750,7577.8,,,,
322,02/16/19 03:45:00 PM,12.980,7233.4,,,,
323,02/16/19 03:50:00 PM,12.497,6200.0,,,,
324,02/16/19 03:55:00 PM,12.110,6200.0,,,,
325,02/16/19 04:00:00 PM,11.722,5166.7,,,,
326,02/16/19 04:05:00 PM,11.528,6200.0,,,,
327,02/16/19 04:10:00 PM,11.528,6200.0,,,,
328,02/16/19 04:15:00 PM,11.431,5166.7,,,,
329,02/16/19 04:20:00 PM,11.236,5166.7,,,,
330,02/16/19 04:25:00 PM,11.041,4477.8,,,,
331,02/16/19 04:30:00 PM,10.748,4305.6,,,,
332,02/16/19 04:35:00 PM,10.455,4133.4,,,,
333,02/16/19 04:40:00 PM,10.259,3961.1,,,,
334,02/16/19 04:45:00 PM,10.063,3788.9,,,,
335,02/16/19 04:50:00 PM,9.866,3616.7,,,,
336,02/16/19 04:55:00 PM,9.669,3272.2,,,,
337,02/16/19 05:00:00 PM,9.373,3100.0,,,,
338,02/16/19 05:05:00 PM,8.978,2755.6,,,,
339,02/16/19 05:10:00 PM,8.879,2411.1,,,,
340,02/16/19 05:15:00 PM,8.779,2066.7,,,,
341,02/16/19 05:20:00 PM,8.581,1151.7,,,,
342,02/16/19 05:25:00 PM,8.182,914.9,,,,
343,02/16/19 05:30:00 PM,7.782,688.9,,,,
344,02/16/19 05:35:00 PM,7.582,430.6,,,,
345,02/16/19 05:40:00 PM,7.280,247.6,,,,
346,02/16/19 05:45:00 PM,6.978,107.6,,,,
347,02/16/19 05:50:00 PM,6.775,32.3,,,,
348,02/16/19 05:55:00 PM,6.573,0.0,,,,
349,02/16/19 06:00:00 PM,6.064,0.0,,,,
350,02/16/19 06:05:00 PM,5.757,0.0,,,,
351,02/16/19 06:10:00 PM,5.552,0.0,,,,
352,02/16/19 06:15:00 PM,5.347,0.0,,,,
353,02/16/19 06:20:00 PM,4.934,0.0,,,,
354,02/16/19 06:25:00 PM,4.934,0.0,,,,
355,02/16/19 06:30:00 PM,4.727,0.0,,,,
356,02/16/19 06:35:00 PM,4.415,0.0,,,,
357,02/16/19 06:40:00 PM,3.893,0.0,,,,
358,02/16/19 06:45:00 PM,3.998,0.0,,,,
359,02/16/19 06:50:00 PM,4.519,0.0,,,,
360,02/16/19 06:55:00 PM,4.519,0.0,,,,
361,02/16/19 07:00:00 PM,5.037,0.0,,,,
362,02/16/19 07:05:00 PM,5.347,0.0,,,,
363,02/16/19 07:10:00 PM,5.450,0.0,,,,
364,02/16/19 07:15:00 PM,5.450,0.0,,,,
365,02/16/19 07:20:00 PM,5.141,0.0,,,,
366,02/16/19 07:25:00 PM,5.037,0.0,,,,
367,02/16/19 07:30:00 PM,5.244,0.0,,,,
368,02/16/19 07:35:00 PM,4.831,0.0,,,,
369,02/16/19 07:40:00 PM,4.727,0.0,,,,
370,02/16/19 07:45:00 PM,5.244,0.0,,,,
371,02/16/19 07:50:00 PM,5.962,0.0,,,,
372,02/16/19 07:55:00 PM,6.573,0.0,,,,
373,02/16/19 08:00:00 PM,6.978,0.0,,,,
374,02/16/19 08:05:00 PM,7.381,0.0,,,,
375,02/16/19 08:10:00 PM,7.682,0.0,,,,
376,02/16/19 08:15:00 PM,7.381,0.0,,,,
377,02/16/19 08:20:00 PM,7.381,0.0,,,,
378,02/16/19 08:25:00 PM,7.582,0.0,,,,
379,02/16/19 08:30:00 PM,7.882,0.0,,,,
380,02/16/19 08:35:00 PM,7.983,0.0,,,,
381,02/16/19 08:40:00 PM,7.782,0.0,,,,
382,02/16/19 08:45:00 PM,7.280,0.0,,,,
383,02/16/19 08:50:00 PM,6.674,0.0,,,,
384,02/16/19 08:55:00 PM,6.370,0.0,,,,
385,02/16/19 09:00:00 PM,6.471,0.0,,,,
386,02/16/19 09:05:00 PM,6.471,0.0,,,,
387,02/16/19 09:10:00 PM,6.370,0.0,,,,
388,02/16/19 09:15:00 PM,6.268,0.0,,,,
389,02/16/19 09:20:00 PM,6.268,0.0,,,,
390,02/16/19 09:25:00 PM,6.268,0.0,,,,
391,02/16/19 09:30:00 PM,6.268,0.0,,,,
392,02/16/19 09:35:00 PM,6.166,0.0,,,,
393,02/16/19 09:40:00 PM,5.860,0.0,,,,
394,02/16/19 09:45:00 PM,5.757,0.0,,,,
395,02/16/19 09:50:00 PM,5.860,0.0,,,,
396,02/16/19 09:55:00 PM,5.757,0.0,,,,
397,02/16/19 10:00:00 PM,5.757,0.0,,,,
398,02/16/19 10:05:00 PM,5.655,0.0,,,,
399,02/16/19 10:10:00 PM,5.552,0.0,,,,
400,02/16/19 10:15:00 PM,5.347,0.0,,,,
401,02/16/19 10:20:00 PM,5.244,0.0,,,,
402,02/16/19 10:25:00 PM,5.347,0.0,,,,
403,02/16/19 10:30:00 PM,5.347,0.0,,,,
404,02/16/19 10:35:00 PM,5.244,0.0,,,,
405,02/16/19 10:40:00 PM,5.244,0.0,,,,
406,02/16/19 10:45:00 PM,5.244,0.0,,,,
407,02/16/19 10:50:00 PM,5.347,0.0,,,,
408,02/16/19 10:55:00 PM,5.244,0.0,,,,
409,02/16/19 11:00:00 PM,5.141,0.0,,,,
410,02/16/19 11:05:00 PM,5.347,0.0,,,,
411,02/16/19 11:10:00 PM,5.450,0.0,,,,
412,02/16/19 11:15:00 PM,5.347,0.0,,,,
413,02/16/19 11:20:00 PM,5.037,0.0,,,,
414,02/16/19 11:25:00 PM,4.934,0.0,,,,
415,02/16/19 11:30:00 PM,4.831,0.0,,,,
416,02/16/19 11:35:00 PM,4.727,0.0,,,,
417,02/16/19 11:40:00 PM,4.519,0.0,,,,
418,02/16/19 11:45:00 PM,4.623,0.0,,,,
419,02/16/19 11:50:00 PM,4.519,0.0,,,,
420,02/16/19 11:55:00 PM,3.998,0.0,,,,
421,02/17/19 12:00:00 AM,3.683,0.0,,,,
422,02/17/19 12:05:00 AM,3.578,0.0,,,,
423,02/17/19 12:10:00 AM,3.578,0.0,,,,
424,02/17/19 12:15:00 AM,3.472,0.0,,,,
425,02/17/19 12:20:00 AM,3.367,0.0,,,,
426,02/17/19 12:25:00 AM,3.261,0.0,,,,
427,02/17/19 12:30:00 AM,3.155,0.0,,,,
428,02/17/19 12:35:00 AM,3.261,0.0,,,,
429,02/17/19 12:40:00 AM,3.367,0.0,,,,
430,02/17/19 12:45:00 AM,3.155,0.0,,,,
431,02/17/19 12:50:00 AM,3.155,0.0,,,,
432,02/17/19 12:55:00 AM,3.049,0.0,,,,
433,02/17/19 01:00:00 AM,2.943,0.0,,,,
434,02/17/19 01:05:00 AM,2.624,0.0,,,,
435,02/17/19 01:10:00 AM,2.624,0.0,,,,
436,02/17/19 01:15:00 AM,2.624,0.0,,,,
437,02/17/19 01:20:00 AM,2.517,0.0,,,,
438,02/17/19 01:25:00 AM,2.624,0.0,,,,
439,02/17/19 01:30:00 AM,2.624,0.0,,,,
440,02/17/19 01:35:00 AM,2.517,0.0,,,,
441,02/17/19 01:40:00 AM,2.303,0.0,,,,
442,02/17/19 01:45:00 AM,2.410,0.0,,,,
443,02/17/19 01:50:00 AM,2.730,0.0,,,,
444,02/17/19 01:55:00 AM,2.837,0.0,,,,
445,02/17/19 02:00:00 AM,2.303,0.0,,,,
446,02/17/19 02:05:00 AM,2.195,0.0,,,,
447,02/17/19 02:10:00 AM,1.872,0.0,,,,
448,02/17/19 02:15:00 AM,1.764,0.0,,,,
449,02/17/19 02:20:00 AM,1.330,0.0,,,,
450,02/17/19 02:25:00 AM,1.112,0.0,,,,
451,02/17/19 02:30:00 AM,1.003,0.0,,,,
452,02/17/19 02:35:00 AM,0.784,0.0,,,,
453,02/17/19 02:40:00 AM,0.674,0.0,,,,
454,02/17/19 02:45:00 AM,0.563,0.0,,,,
455,02/17/19 02:50:00 AM,0.453,0.0,,,,
456,02/17/19 02:55:00 AM,0.453,0.0,,,,
457,02/17/19 03:00:00 AM,0.563,0.0,,,,
458,02/17/19 03:05:00 AM,0.784,0.0,,,,
459,02/17/19 03:10:00 AM,1.003,0.0,,,,
460,02/17/19 03:15:00 AM,1.330,0.0,,,,
461,02/17/19 03:20:00 AM,1.221,0.0,,,,
462,02/17/19 03:25:00 AM,0.893,0.0,,,,
463,02/17/19 03:30:00 AM,0.893,0.0,,,,
464,02/17/19 03:35:00 AM,0.893,0.0,,,,
465,02/17/19 03:40:00 AM,1.112,0.0,,,,
466,02/17/19 03:45:00 AM,1.112,0.0,,,,
467,02/17/19 03:50:00 AM,0.893,0.0,,,,
468,02/17/19 03:55:00 AM,1.221,0.0,,,,
469,02/17/19 04:00:00 AM,1.112,0.0,,,,
470,02/17/19 04:05:00 AM,1.439,0.0,,,,
